Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-13 00:00:00-05:00,0.10539635723813869,0.10539635723813869,0.1049661934375763,0.1049661934375763,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10539641231298447,0.10582657633832887,0.10539641231298447,0.10539641231298447,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10754719376564026,0.10840751011157419,0.10754719376564026,0.10754719376564026,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10711700925569521,0.10711700925569521,0.10668684542179108,0.10668684542179108,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11313930153846741,0.11356946554178131,0.11313930153846741,0.11313930153846741,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11012819143404673,0.11012819143404673,0.10969802737236023,0.10969802737236023,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11184883117675781,0.11270914777426604,0.11184883117675781,0.11184883117675781,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11313930153846741,0.11399962954509522,0.11313930153846741,0.11313930153846741,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11313932872612921,0.11356949283281262,0.1127091646194458,0.1127091646194458,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11141866175569627,0.11141866175569627,0.11098849773406982,0.11098849773406982,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11098847320665632,0.11098847320665632,0.11012815684080124,0.11012815684080124,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10711700925569521,0.10711700925569521,0.10668684542179108,0.10668684542179108,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10324559833978406,0.10324559833978406,0.10281543433666229,0.10281543433666229,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09808290963940401,0.09808290963940401,0.09722258150577545,0.09722258150577545,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09206063944378547,0.09206063944378547,0.0916304811835289,0.0916304811835289,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09507176280021667,0.09550192102681088,0.09507176280021667,0.09507176280021667,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09851307421922684,0.09894322680100402,0.09851307421922684,0.09851307421922684,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09851307421922684,0.09937339087005839,0.09851307421922684,0.09851307421922684,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09894323348999023,0.09937339758812554,0.09894323348999023,0.09894323348999023,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09464162229925648,0.09464162229925648,0.09378129988908768,0.09378129988908768,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09378129988908768,0.09421146396599142,0.09378129988908768,0.09378129988908768,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09120033589167767,0.09120033589167767,0.0907701775431633,0.0907701775431633,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09034002538854519,0.09034002538854519,0.08990909159183502,0.08990909159183502,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08861854262635266,0.08861854262635266,0.08775822073221207,0.08775822073221207,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08990909159183502,0.09034002538854519,0.08990909159183502,0.08990909159183502,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09378129988908768,0.09464162229925648,0.09378129988908768,0.09378129988908768,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.0886185737753865,0.0886185737753865,0.08818840980529785,0.08818840980529785,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08388681439681887,0.08388681439681887,0.08345665037631989,0.08345665037631989,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08474710583686829,0.08517726972989395,0.08474710583686829,0.08474710583686829,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08259632814068872,0.08259632814068872,0.0817360058426857,0.0817360058426857,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08689792454242706,0.08732808274492028,0.08689792454242706,0.08689792454242706,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08818840980529785,0.0886185737753865,0.08818840980529785,0.08818840980529785,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.0912003144621849,0.09206063670070118,0.0912003144621849,0.0912003144621849,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.0916304811835289,0.09206063944378547,0.0916304811835289,0.0916304811835289,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09077015992933866,0.09077015992933866,0.09033999592065811,0.09033999592065811,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08990903083108041,0.08990903083108041,0.08947887271642685,0.08947887271642685,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08947888481268537,0.08947888481268537,0.08904872089624405,0.08904872089624405,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08904873200183787,0.08904873200183787,0.08818840980529785,0.08818840980529785,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08173598237385184,0.08173598237385184,0.08130582422018051,0.08130582422018051,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07786373669147348,0.07786373669147348,0.07743357867002487,0.07743357867002487,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07528280833583101,0.07528280833583101,0.07442248612642288,0.07442248612642288,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07743357867002487,0.07786373669147348,0.07743357867002487,0.07743357867002487,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07700344813791578,0.07700344813791578,0.07657328993082047,0.07657328993082047,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07958518713712692,0.08044550926398078,0.07958518713712692,0.07958518713712692,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08345665037631989,0.08431697267367992,0.08345665037631989,0.08345665037631989,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08861857652664185,0.08947889874989146,0.08861857652664185,0.08861857652664185,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08818837880746473,0.08818837880746473,0.08775822073221207,0.08775822073221207,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08861857652664185,0.08947889874989146,0.08861857652664185,0.08861857652664185,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.0920606330037117,0.09292095520767898,0.0920606330037117,0.0920606330037117,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09206063944378547,0.09206063944378547,0.0916304811835289,0.0916304811835289,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09077018953754039,0.09077018953754039,0.08990909159183502,0.08990909159183502,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.0886185737753865,0.0886185737753865,0.08818840980529785,0.08818840980529785,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08560744569829946,0.08560744569829946,0.08517728745937347,0.08517728745937347,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08517728745937347,0.0860376096808629,0.08517728745937347,0.08517728745937347,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08517730623008848,0.08517730623008848,0.08431698381900787,0.08431698381900787,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08388681439681887,0.08388681439681887,0.08345665037631989,0.08345665037631989,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.0907701775431633,0.09120033589167767,0.0907701775431633,0.0907701775431633,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.0912003144621849,0.09163047845326182,0.0912003144621849,0.0912003144621849,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08990903083108041,0.08990903083108041,0.08947887271642685,0.08947887271642685,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08904873476644792,0.08904873476644792,0.08861857652664185,0.08861857652664185,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09292097389698029,0.09378129627398518,0.09292097389698029,0.09292097389698029,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09464159607887268,0.09507176003659984,0.09464159607887268,0.09464159607887268,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09593211859464645,0.09636227697189187,0.09593211859464645,0.09593211859464645,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09593211859464645,0.09636227697189187,0.09593211859464645,0.09593211859464645,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09593211859464645,0.09636227697189187,0.09593211859464645,0.09593211859464645,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09163047845326182,0.09163047845326182,0.0912003144621849,0.0912003144621849,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08646780166058232,0.08646780166058232,0.08603764325380325,0.08603764325380325,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08861857652664185,0.08904873476644792,0.08861857652664185,0.08861857652664185,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09464159607887268,0.09507176003659984,0.09464159607887268,0.09464159607887268,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09808291494846344,0.09851307903856177,0.09808291494846344,0.09808291494846344,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10066386312246323,0.10109402715533376,0.10066386312246323,0.10066386312246323,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10066386114247947,0.10066386114247947,0.09980354458093643,0.09980354458093643,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09937339758812554,0.09937339758812554,0.09894323348999023,0.09894323348999023,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09765274557258972,0.09765274557258972,0.09722258150577545,0.09722258150577545,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09636227697189187,0.09636227697189187,0.09593211859464645,0.09593211859464645,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09765275567770004,0.09851308390035542,0.09765275567770004,0.09765275567770004,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09765275567770004,0.09851308390035542,0.09765275567770004,0.09765275567770004,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09765274557258972,0.09765274557258972,0.09722258150577545,0.09722258150577545,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09722256730112139,0.09722256730112139,0.09679241478443146,0.09679241478443146,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09464161747117186,0.09464161747117186,0.09421145915985107,0.09421145915985107,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09550193697214127,0.0959321010141944,0.09550193697214127,0.09550193697214127,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09636224061250687,0.09679240457108218,0.09636224061250687,0.09636224061250687,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09464161747117186,0.09464161747117186,0.09421145915985107,0.09421145915985107,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09421145915985107,0.09550193983745184,0.09421145915985107,0.09421145915985107,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09421146396599142,0.09507178637616023,0.09378129988908768,0.09378129988908768,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09335116707388205,0.09335116707388205,0.09249084442853928,0.09249084442853928,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09464159607887268,0.09593208220841702,0.09464159607887268,0.09464159607887268,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09636224061250687,0.09722255704238325,0.09636224061250687,0.09636224061250687,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09507176003659984,0.09507176003659984,0.09464159607887268,0.09464159607887268,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09765275567770004,0.09851308390035542,0.09765275567770004,0.09765275567770004,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.1032455787062645,0.10367574262758487,0.1032455787062645,0.1032455787062645,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10797739773988724,0.10883772598378716,0.10797739773988724,0.10797739773988724,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10797734619497067,0.10797734619497067,0.10754719376564026,0.10754719376564026,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11356943100690842,0.11399959487941551,0.11356943100690842,0.11356943100690842,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11356943100690842,0.11399959487941551,0.11356943100690842,0.11356943100690842,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11399964243173599,0.11443057613121743,0.11399964243173599,0.11399964243173599,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11399964243173599,0.11443057613121743,0.11399964243173599,0.11399964243173599,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10883766875233805,0.10883766875233805,0.10840750485658646,0.10840750485658646,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10840750485658646,0.10926782116081708,0.10840750485658646,0.10840750485658646,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.1105584055185318,0.11098855828756644,0.1105584055185318,0.1105584055185318,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10926782399757688,0.10926782399757688,0.10883767157793045,0.10883767157793045,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10539635723813869,0.10539635723813869,0.1049661934375763,0.1049661934375763,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10711706429719926,0.10754722835214078,0.10711706429719926,0.10711706429719925,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10840750485658646,0.10969798505656868,0.10840750485658646,0.10840750485658646,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11313930153846741,0.11356946554178131,0.11313930153846741,0.11313930153846741,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11227899521915016,0.11227899521915016,0.11184883117675781,0.11184883117675781,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11184880604942612,0.11184880604942612,0.11141864210367203,0.11141864210367203,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10969800974240838,0.10969800974240838,0.10926784574985504,0.10926784574985504,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10797734619497067,0.10797734619497067,0.10754719376564026,0.10754719376564026,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10754722835214078,0.10797738091980551,0.10711706429719926,0.10711706429719925,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10453607208750376,0.10453607208750376,0.10410591959953308,0.10410591959953308,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10066384888587836,0.10066384888587836,0.10023369640111923,0.10023369640111923,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10195432603359222,0.10281541201305257,0.10195432603359222,0.10195432603359222,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10023372843031535,0.10023372843031535,0.09937340021133423,0.09937340021133423,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10152419656515121,0.1019543606208042,0.10152419656515121,0.10152419656515121,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10109401285791209,0.10109401285791209,0.10023369640111923,0.10023369640111923,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09765273130508678,0.09765273130508678,0.09679241478443146,0.09679241478443146,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08990903083108041,0.08990903083108041,0.08947887271642685,0.08947887271642685,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08904873476644792,0.08904873476644792,0.08861857652664185,0.08861857652664185,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08861857652664185,0.08904873476644792,0.08861857652664185,0.08861857652664185,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08646776896199587,0.08646776896199587,0.08560744673013687,0.08560744673013687,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08646777272224426,0.08732809499151634,0.08646777272224426,0.08646777272224426,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08990909159183502,0.09034002538854519,0.08990909159183502,0.08990909159183502,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08345664937726816,0.08345664937726816,0.08302649110555649,0.08302649110555649,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07700344813791578,0.07700344813791578,0.07657328993082047,0.07657328993082047,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07829470187425613,0.07872486581389256,0.07829470187425613,0.07829470187425613,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.0817360058426857,0.08259632814068872,0.0817360058426857,0.0817360058426857,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08388682454824448,0.08431698287716043,0.08388682454824448,0.08388682454824448,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08603764325380325,0.08689796581100107,0.08603764325380325,0.08603764325380325,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08904872089624405,0.08947888481268537,0.08904872089624405,0.08904872089624405,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08345664937726816,0.08345664937726816,0.08302649110555649,0.08302649110555649,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08302653332176974,0.08302653332176974,0.08259636908769608,0.08259636908769608,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07872487279668268,0.07872487279668268,0.07786377519369125,0.07786377519369125,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08001533895730972,0.08044550285830215,0.08001533895730972,0.08001533895730972,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08259636908769608,0.08302653332176974,0.08259636908769608,0.08259636908769608,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08603764325380325,0.08646780166058232,0.08603764325380325,0.08603764325380325,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08345664937726816,0.08345664937726816,0.08302649110555649,0.08302649110555649,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08216616986350618,0.08216616986350618,0.0817360058426857,0.0817360058426857,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08474710583686829,0.08560742787928338,0.08474710583686829,0.08474710583686829,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08603764325380325,0.08646780166058232,0.08603764325380325,0.08603764325380325,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.0860376096808629,0.0860376096808629,0.08517728745937347,0.08517728745937347,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08646777272224426,0.08689793672869918,0.08646777272224426,0.08646777272224426,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08904872089624405,0.08947888481268537,0.08904872089624405,0.08904872089624405,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08732808274492028,0.08732808274492028,0.08689792454242706,0.08689792454242706,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08689792454242706,0.08732808274492028,0.08689792454242706,0.08689792454242706,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08689792454242706,0.08689792454242706,0.08689792454242706,0.08689792454242706,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08517730623008848,0.08517730623008848,0.08431698381900787,0.08431698381900787,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08302653332176974,0.08302653332176974,0.08259636908769608,0.08259636908769608,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08044550285830215,0.08044550285830215,0.08001533895730972,0.08001533895730972,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07958517569763093,0.07958517569763093,0.07872485369443893,0.07872485369443893,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07700346040552533,0.07700346040552533,0.07614313811063766,0.07614313811063766,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07528280833583101,0.07528280833583101,0.07442248612642288,0.07442248612642288,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.0744224822994843,0.0744224822994843,0.07356216013431549,0.07356216013431549,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07442248612642288,0.07485265010294563,0.07442248612642288,0.07442248612642288,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07012086711617682,0.07012086711617682,0.06926054507493973,0.06926054507493973,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06538835651859103,0.06538835651859103,0.06495819240808487,0.06495819240808487,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06667961180210114,0.06710977016282657,0.06667961180210114,0.06667961180210114,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06581849501468821,0.06581849501468821,0.06538833677768707,0.06538833677768707,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06581850349903107,0.06624943718263294,0.06581850349903107,0.06581850349903107,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06926054507493973,0.06969070322374016,0.06926054507493973,0.06926054507493973,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06926054507493973,0.06969070322374016,0.06926054507493973,0.06926054507493973,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07356216013431549,0.07399232408871842,0.07356216013431549,0.07356216013431549,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07485266774892807,0.07528282608322022,0.07485266774892807,0.07485266774892807,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07184153427793362,0.07184153427793362,0.0709812119603157,0.0709812119603157,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07055103673637061,0.07055103673637061,0.07012087851762772,0.07012087851762772,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06840022370875093,0.06840022370875093,0.06797005981206894,0.06797005981206894,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06797005981206894,0.06840022370875093,0.06797005981206894,0.06797005981206894,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06840022653341293,0.06883038470422248,0.06840022653341293,0.06840022653341293,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06797005868723255,0.06797005868723255,0.06753990054130554,0.06753990054130554,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06581849501468821,0.06581849501468821,0.06538833677768707,0.06538833677768707,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06409785048038953,0.06409785048038953,0.06366769224405289,0.06366769224405289,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06280737846955421,0.06280737846955421,0.062377214431762695,0.062377214431762695,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06108676395051816,0.06108676395051816,0.0606565997004509,0.0606565997004509,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06108672916889191,0.06151688743039419,0.06108672916889191,0.06108672916889191,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06151686608791351,0.06194702994381376,0.06151686608791351,0.06151686608791351,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058505753845934115,0.058505753845934115,0.058075595647096634,0.058075595647096634,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05764543253797498,0.05764543253797498,0.056785110384225845,0.056785110384225845,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05678508678803098,0.05678508678803098,0.05635492876172066,0.05635492876172066,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.04990177991078949,0.04990177991078949,0.04904145747423172,0.04904145747423172,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04947161674499512,0.049901780843130426,0.04947161674499512,0.04947161674499512,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.0520525686442852,0.05248273261467014,0.0520525686442852,0.0520525686442852,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.052482761442661285,0.05291291990568851,0.052482761442661285,0.052482761442661285,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.052482761442661285,0.05291291990568851,0.052482761442661285,0.052482761442661285,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.056785110384225845,0.057215274332918904,0.056785110384225845,0.056785110384225845,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05850574001669884,0.05936606195465297,0.05850574001669884,0.05850574001669884,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058505753845934115,0.058505753845934115,0.058075595647096634,0.058075595647096634,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06151686608791351,0.062377188056078246,0.06151686608791351,0.06151686608791351,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06366769224405289,0.06409785048038953,0.06366769224405289,0.06366769224405289,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06409787386655807,0.06495819639675823,0.06409787386655807,0.06409787386655807,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06624948978424072,0.06667965416187699,0.06624948978424072,0.06624948978424072,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06624948978424072,0.06710981279587054,0.06624948978424072,0.06624948978424072,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06280737846955421,0.06280737846955421,0.062377214431762695,0.062377214431762695,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06366769224405289,0.06409785048038953,0.06366769224405289,0.06366769224405289,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06323753196403077,0.06323753196403077,0.06280737370252609,0.06280737370252609,36467200,0.0,0.0
